cod_mun_ibge_7;cod_mun_ibge_6;municipio;UF;ano;populacao;tipo
1100262;110026;Rio Crespo;RO;2020;3804;Original
1100262;110026;Rio Crespo;RO;2021;3843;Original
1100262;110026;Rio Crespo;RO;2022;3870;Estimativa (Spline)
1100262;110026;Rio Crespo;RO;2023;3852;Estimativa (Spline)
1100262;110026;Rio Crespo;RO;2024;3753;Original
1100262;110026;Rio Crespo;RO;2025;3538;Estimativa (Spline)
1100288;110028;Rolim de Moura;RO;2001;47693;Original
1100288;110028;Rolim de Moura;RO;2002;48101;Original
1100288;110028;Rolim de Moura;RO;2003;48434;Original
1100288;110028;Rolim de Moura;RO;2004;49902;Original
1100288;110028;Rolim de Moura;RO;2005;49522;Original
1100288;110028;Rolim de Moura;RO;2006;49907;Original
1100288;110028;Rolim de Moura;RO;2007;50188;Estimativa (Spline)
1100288;110028;Rolim de Moura;RO;2008;50249;Original
1100288;110028;Rolim de Moura;RO;2009;50499;Original
1100288;110028;Rolim de Moura;RO;2010;50970;Estimativa (Spline)
1100288;110028;Rolim de Moura;RO;2011;50899;Original
1100288;110028;Rolim de Moura;RO;2012;51142;Original
1100288;110028;Rolim de Moura;RO;2013;55357;Original
1100288;110028;Rolim de Moura;RO;2014;55807;Original
1100288;110028;Rolim de Moura;RO;2015;56242;Original
1100288;110028;Rolim de Moura;RO;2016;56664;Original
1100288;110028;Rolim de Moura;RO;2017;57074;Original
1100288;110028;Rolim de Moura;RO;2018;54702;Original
1100288;110028;Rolim de Moura;RO;2019;55058;Original
1100288;110028;Rolim de Moura;RO;2020;55407;Original
1100288;110028;Rolim de Moura;RO;2021;55748;Original
1100288;110028;Rolim de Moura;RO;2022;56753;Estimativa (Spline)
1100288;110028;Rolim de Moura;RO;2023;58873;Estimativa (Spline)
1100288;110028;Rolim de Moura;RO;2024;62559;Original
1100288;110028;Rolim de Moura;RO;2025;68260;Estimativa (Spline)
1100296;110029;Santa Luzia D'Oeste;RO;2001;11512;Original
1100296;110029;Santa Luzia D'Oeste;RO;2002;11450;Original
1100296;110029;Santa Luzia D'Oeste;RO;2003;11380;Original
1100296;110029;Santa Luzia D'Oeste;RO;2004;11068;Original
1100296;110029;Santa Luzia D'Oeste;RO;2005;11149;Original
1100296;110029;Santa Luzia D'Oeste;RO;2006;11067;Original
1100296;110029;Santa Luzia D'Oeste;RO;2007;10327;Estimativa (Spline)
1100296;110029;Santa Luzia D'Oeste;RO;2008;9566;Original
1100296;110029;Santa Luzia D'Oeste;RO;2009;9348;Original
1100296;110029;Santa Luzia D'Oeste;RO;2010;9076;Estimativa (Spline)
1100296;110029;Santa Luzia D'Oeste;RO;2011;8678;Original
1100296;110029;Santa Luzia D'Oeste;RO;2012;8476;Original
1100296;110029;Santa Luzia D'Oeste;RO;2013;8887;Original
1100296;110029;Santa Luzia D'Oeste;RO;2014;8706;Original
1100296;110029;Santa Luzia D'Oeste;RO;2015;8532;Original
1100296;110029;Santa Luzia D'Oeste;RO;2016;8362;Original
1100296;110029;Santa Luzia D'Oeste;RO;2017;8198;Original
1100296;110029;Santa Luzia D'Oeste;RO;2018;6781;Original
1100296;110029;Santa Luzia D'Oeste;RO;2019;6495;Original
1100296;110029;Santa Luzia D'Oeste;RO;2020;6216;Original
1100296;110029;Santa Luzia D'Oeste;RO;2021;5942;Original
1100296;110029;Santa Luzia D'Oeste;RO;2022;5980;Estimativa (Spline)
1100296;110029;Santa Luzia D'Oeste;RO;2023;6551;Estimativa (Spline)
1100296;110029;Santa Luzia D'Oeste;RO;2024;7877;Original
1100296;110029;Santa Luzia D'Oeste;RO;2025;10178;Estimativa (Spline)
1100304;110030;Vilhena;RO;2001;55513;Original
1100304;110030;Vilhena;RO;2002;57074;Original
1100304;110030;Vilhena;RO;2003;58687;Original
1100304;110030;Vilhena;RO;2004;65785;Original
1100304;110030;Vilhena;RO;2005;63947;Original
1100304;110030;Vilhena;RO;2006;65807;Original
1100304;110030;Vilhena;RO;2007;67670;Estimativa (Spline)
1100304;110030;Vilhena;RO;2008;68405;Original
1100304;110030;Vilhena;RO;2009;69866;Original
1100304;110030;Vilhena;RO;2010;74324;Estimativa (Spline)
1100304;110030;Vilhena;RO;2011;77937;Original
1100304;110030;Vilhena;RO;2012;79616;Original
1100304;110030;Vilhena;RO;2013;87727;Original
1100304;110030;Vilhena;RO;2014;89797;Original
1100304;110030;Vilhena;RO;2015;91801;Original
1100304;110030;Vilhena;RO;2016;93745;Original
1100304;110030;Vilhena;RO;2017;95630;Original
1100304;110030;Vilhena;RO;2018;97448;Original
1100304;110030;Vilhena;RO;2019;99854;Original
1100304;110030;Vilhena;RO;2020;102211;Original
1100304;110030;Vilhena;RO;2021;104517;Original
1100304;110030;Vilhena;RO;2022;106564;Estimativa (Spline)
1100304;110030;Vilhena;RO;2023;108013;Estimativa (Spline)
1100304;110030;Vilhena;RO;2024;108528;Original
1100304;110030;Vilhena;RO;2025;107768;Estimativa (Spline)
1100320;110032;São Miguel do Guaporé;RO;2001;25065;Original
1100320;110032;São Miguel do Guaporé;RO;2002;25959;Original
1100320;110032;São Miguel do Guaporé;RO;2003;26927;Original
1100320;110032;São Miguel do Guaporé;RO;2004;31185;Original
1100320;110032;São Miguel do Guaporé;RO;2005;30082;Original
1100320;110032;São Miguel do Guaporé;RO;2006;31198;Original
1100320;110032;São Miguel do Guaporé;RO;2007;27669;Estimativa (Spline)
1100320;110032;São Miguel do Guaporé;RO;2008;23283;Original
1100320;110032;São Miguel do Guaporé;RO;2009;23201;Original
1100320;110032;São Miguel do Guaporé;RO;2010;22839;Estimativa (Spline)
1100320;110032;São Miguel do Guaporé;RO;2011;21879;Original
1100320;110032;São Miguel do Guaporé;RO;2012;21927;Original
1100320;110032;São Miguel do Guaporé;RO;2013;23668;Original
1100320;110032;São Miguel do Guaporé;RO;2014;23803;Original
1100320;110032;São Miguel do Guaporé;RO;2015;23933;Original
1100320;110032;São Miguel do Guaporé;RO;2016;24059;Original
1100320;110032;São Miguel do Guaporé;RO;2017;24181;Original
1100320;110032;São Miguel do Guaporé;RO;2018;22931;Original
1100320;110032;São Miguel do Guaporé;RO;2019;23005;Original
1100320;110032;São Miguel do Guaporé;RO;2020;23077;Original
1100320;110032;São Miguel do Guaporé;RO;2021;23147;Original
1100320;110032;São Miguel do Guaporé;RO;2022;23188;Estimativa (Spline)
1100320;110032;São Miguel do Guaporé;RO;2023;22971;Estimativa (Spline)
1100320;110032;São Miguel do Guaporé;RO;2024;22267;Original
1100320;110032;São Miguel do Guaporé;RO;2025;20845;Estimativa (Spline)
1100338;110033;Nova Mamoré;RO;2001;15692;Original
1100338;110033;Nova Mamoré;RO;2002;16362;Original
1100338;110033;Nova Mamoré;RO;2003;17098;Original
1100338;110033;Nova Mamoré;RO;2004;20333;Original
1100338;110033;Nova Mamoré;RO;2005;19496;Original
1100338;110033;Nova Mamoré;RO;2006;20343;Original
1100338;110033;Nova Mamoré;RO;2007;21176;Estimativa (Spline)
1100338;110033;Nova Mamoré;RO;2008;21650;Original
1100338;110033;Nova Mamoré;RO;2009;22337;Original
1100338;110033;Nova Mamoré;RO;2010;22900;Estimativa (Spline)
1100338;110033;Nova Mamoré;RO;2011;23143;Original
1100338;110033;Nova Mamoré;RO;2012;23719;Original
1100338;110033;Nova Mamoré;RO;2013;26227;Original
1100338;110033;Nova Mamoré;RO;2014;26925;Original
1100338;110033;Nova Mamoré;RO;2015;27600;Original
1100338;110033;Nova Mamoré;RO;2016;28255;Original
1100338;110033;Nova Mamoré;RO;2017;28891;Original
1100338;110033;Nova Mamoré;RO;2018;29757;Original
1100338;110033;Nova Mamoré;RO;2019;30583;Original
1100338;110033;Nova Mamoré;RO;2020;31392;Original
1100338;110033;Nova Mamoré;RO;2021;32184;Original
1100338;110033;Nova Mamoré;RO;2022;32416;Estimativa (Spline)
1100338;110033;Nova Mamoré;RO;2023;31413;Estimativa (Spline)
1100338;110033;Nova Mamoré;RO;2024;28496;Original
1100338;110033;Nova Mamoré;RO;2025;22987;Estimativa (Spline)
1100346;110034;Alvorada D'Oeste;RO;2001;19770;Original
1100346;110034;Alvorada D'Oeste;RO;2002;19750;Original
1100346;110034;Alvorada D'Oeste;RO;2003;19711;Original
1100346;110034;Alvorada D'Oeste;RO;2004;19543;Original
1100346;110034;Alvorada D'Oeste;RO;2005;19586;Original
1100346;110034;Alvorada D'Oeste;RO;2006;19542;Original
1100346;110034;Alvorada D'Oeste;RO;2007;18233;Estimativa (Spline)
1100346;110034;Alvorada D'Oeste;RO;2008;17009;Original
1100346;110034;Alvorada D'Oeste;RO;2009;17127;Original
1100346;110034;Alvorada D'Oeste;RO;2010;17085;Estimativa (Spline)
1100346;110034;Alvorada D'Oeste;RO;2011;16625;Original
1100346;110034;Alvorada D'Oeste;RO;2012;16404;Original
1100346;110034;Alvorada D'Oeste;RO;2013;17399;Original
1100346;110034;Alvorada D'Oeste;RO;2014;17228;Original
1100346;110034;Alvorada D'Oeste;RO;2015;17063;Original
1100346;110034;Alvorada D'Oeste;RO;2016;16902;Original
1100346;110034;Alvorada D'Oeste;RO;2017;16747;Original
1100346;110034;Alvorada D'Oeste;RO;2018;14722;Original
1100346;110034;Alvorada D'Oeste;RO;2019;14411;Original
1100346;110034;Alvorada D'Oeste;RO;2020;14106;Original
1100346;110034;Alvorada D'Oeste;RO;2021;13807;Original
1100346;110034;Alvorada D'Oeste;RO;2022;13686;Estimativa (Spline)
1100346;110034;Alvorada D'Oeste;RO;2023;13708;Estimativa (Spline)
1100346;110034;Alvorada D'Oeste;RO;2024;13837;Original
1100346;110034;Alvorada D'Oeste;RO;2025;14034;Estimativa (Spline)
1100379;110037;Alto Alegre dos Parecis;RO;2001;13153;Original
1100379;110037;Alto Alegre dos Parecis;RO;2002;13490;Original
1100379;110037;Alto Alegre dos Parecis;RO;2003;13852;Original
1100379;110037;Alto Alegre dos Parecis;RO;2004;15449;Original
1100379;110037;Alto Alegre dos Parecis;RO;2005;15035;Original
1100379;110037;Alto Alegre dos Parecis;RO;2006;15454;Original
1100379;110037;Alto Alegre dos Parecis;RO;2007;13919;Estimativa (Spline)
1100379;110037;Alto Alegre dos Parecis;RO;2008;11962;Original
1100379;110037;Alto Alegre dos Parecis;RO;2009;11875;Original
1100379;110037;Alto Alegre dos Parecis;RO;2010;12490;Estimativa (Spline)
1100379;110037;Alto Alegre dos Parecis;RO;2011;12825;Original
1100379;110037;Alto Alegre dos Parecis;RO;2012;12833;Original
1100379;110037;Alto Alegre dos Parecis;RO;2013;13827;Original
1100379;110037;Alto Alegre dos Parecis;RO;2014;13884;Original
1100379;110037;Alto Alegre dos Parecis;RO;2015;13940;Original
1100379;110037;Alto Alegre dos Parecis;RO;2016;13993;Original
1100379;110037;Alto Alegre dos Parecis;RO;2017;14045;Original
1100379;110037;Alto Alegre dos Parecis;RO;2018;13227;Original
1100379;110037;Alto Alegre dos Parecis;RO;2019;13241;Original
1100379;110037;Alto Alegre dos Parecis;RO;2020;13255;Original
1100379;110037;Alto Alegre dos Parecis;RO;2021;13268;Original
1100379;110037;Alto Alegre dos Parecis;RO;2022;13230;Estimativa (Spline)
1100379;110037;Alto Alegre dos Parecis;RO;2023;12957;Estimativa (Spline)
1100379;110037;Alto Alegre dos Parecis;RO;2024;12263;Original
1100379;110037;Alto Alegre dos Parecis;RO;2025;10961;Estimativa (Spline)
1100403;110040;Alto Paraíso;RO;2001;13693;Original
1100403;110040;Alto Paraíso;RO;2002;14084;Original
1100403;110040;Alto Paraíso;RO;2003;14532;Original
1100403;110040;Alto Paraíso;RO;2004;16504;Original
1100403;110040;Alto Paraíso;RO;2005;15993;Original
1100403;110040;Alto Paraíso;RO;2006;16510;Original
1100403;110040;Alto Paraíso;RO;2007;16940;Estimativa (Spline)
1100403;110040;Alto Paraíso;RO;2008;17169;Original
1100403;110040;Alto Paraíso;RO;2009;17569;Original
1100403;110040;Alto Paraíso;RO;2010;17628;Estimativa (Spline)
1100403;110040;Alto Paraíso;RO;2011;17444;Original
1100403;110040;Alto Paraíso;RO;2012;17742;Original
1100403;110040;Alto Paraíso;RO;2013;19459;Original
1100403;110040;Alto Paraíso;RO;2014;19841;Original
1100403;110040;Alto Paraíso;RO;2015;20210;Original
1100403;110040;Alto Paraíso;RO;2016;20569;Original
1100403;110040;Alto Paraíso;RO;2017;20916;Original
1100403;110040;Alto Paraíso;RO;2018;20999;Original
1100403;110040;Alto Paraíso;RO;2019;21428;Original
1100403;110040;Alto Paraíso;RO;2020;21847;Original
1100403;110040;Alto Paraíso;RO;2021;22258;Original
1100403;110040;Alto Paraíso;RO;2022;22138;Estimativa (Spline)
1100403;110040;Alto Paraíso;RO;2023;20777;Estimativa (Spline)
1100403;110040;Alto Paraíso;RO;2024;17463;Original
1100403;110040;Alto Paraíso;RO;2025;11482;Estimativa (Spline)
1100452;110045;Buritis;RO;2001;28132;Original
1100452;110045;Buritis;RO;2002;30521;Original
1100452;110045;Buritis;RO;2003;32774;Original
1100452;110045;Buritis;RO;2004;42686;Original
1100452;110045;Buritis;RO;2005;40120;Original
1100452;110045;Buritis;RO;2006;42717;Original
1100452;110045;Buritis;RO;2007;39069;Estimativa (Spline)
1100452;110045;Buritis;RO;2008;33879;Original
1100452;110045;Buritis;RO;2009;34693;Original
1100452;110045;Buritis;RO;2010;34331;Estimativa (Spline)
1100452;110045;Buritis;RO;2011;32899;Original
1100452;110045;Buritis;RO;2012;33397;Original
1100452;110045;Buritis;RO;2013;36555;Original
1100452;110045;Buritis;RO;2014;37207;Original
1100452;110045;Buritis;RO;2015;37838;Original
1100452;110045;Buritis;RO;2016;38450;Original
1100452;110045;Buritis;RO;2017;39044;Original
1100452;110045;Buritis;RO;2018;38937;Original
1100452;110045;Buritis;RO;2019;39654;Original
1100452;110045;Buritis;RO;2020;40356;Original
1100452;110045;Buritis;RO;2021;41043;Original
1100452;110045;Buritis;RO;2022;40648;Estimativa (Spline)
1100452;110045;Buritis;RO;2023;37700;Estimativa (Spline)
1100452;110045;Buritis;RO;2024;30729;Original
1100452;110045;Buritis;RO;2025;18262;Estimativa (Spline)
1100502;110050;Novo Horizonte do Oeste;RO;2001;12367;Original
1100502;110050;Novo Horizonte do Oeste;RO;2002;12458;Original
1100502;110050;Novo Horizonte do Oeste;RO;2003;12543;Original
1100502;110050;Novo Horizonte do Oeste;RO;2004;12915;Original
1100502;110050;Novo Horizonte do Oeste;RO;2005;12819;Original
1100502;110050;Novo Horizonte do Oeste;RO;2006;12916;Original
1100502;110050;Novo Horizonte do Oeste;RO;2007;11553;Estimativa (Spline)
1100502;110050;Novo Horizonte do Oeste;RO;2008;9966;Original
1100502;110050;Novo Horizonte do Oeste;RO;2009;9720;Original
1100502;110050;Novo Horizonte do Oeste;RO;2010;9998;Estimativa (Spline)
1100502;110050;Novo Horizonte do Oeste;RO;2011;10084;Original
1100502;110050;Novo Horizonte do Oeste;RO;2012;9933;Original
1100502;110050;Novo Horizonte do Oeste;RO;2013;10515;Original
1100502;110050;Novo Horizonte do Oeste;RO;2014;10393;Original
1100502;110050;Novo Horizonte do Oeste;RO;2015;10276;Original
1100502;110050;Novo Horizonte do Oeste;RO;2016;10161;Original
1100502;110050;Novo Horizonte do Oeste;RO;2017;10051;Original
1100502;110050;Novo Horizonte do Oeste;RO;2018;8751;Original
1100502;110050;Novo Horizonte do Oeste;RO;2019;8538;Original
1100502;110050;Novo Horizonte do Oeste;RO;2020;8329;Original
1100502;110050;Novo Horizonte do Oeste;RO;2021;8125;Original
1100502;110050;Novo Horizonte do Oeste;RO;2022;8031;Estimativa (Spline)
1100502;110050;Novo Horizonte do Oeste;RO;2023;8017;Estimativa (Spline)
1100502;110050;Novo Horizonte do Oeste;RO;2024;8056;Original
1100502;110050;Novo Horizonte do Oeste;RO;2025;8116;Estimativa (Spline)
1100601;110060;Cacaulândia;RO;2001;5355;Original
1100601;110060;Cacaulândia;RO;2002;5398;Original
1100601;110060;Cacaulândia;RO;2003;5411;Original
1100601;110060;Cacaulândia;RO;2004;5464;Original
1100601;110060;Cacaulândia;RO;2005;5450;Original
1100601;110060;Cacaulândia;RO;2006;5464;Original
1100601;110060;Cacaulândia;RO;2007;5585;Estimativa (Spline)
1100601;110060;Cacaulândia;RO;2008;5707;Original
1100601;110060;Cacaulândia;RO;2009;5736;Original
1100601;110060;Cacaulândia;RO;2010;5775;Estimativa (Spline)
1100601;110060;Cacaulândia;RO;2011;5764;Original
1100601;110060;Cacaulândia;RO;2012;5791;Original
1100601;110060;Cacaulândia;RO;2013;6268;Original
1100601;110060;Cacaulândia;RO;2014;6318;Original
1100601;110060;Cacaulândia;RO;2015;6367;Original
1100601;110060;Cacaulândia;RO;2016;6414;Original
1100601;110060;Cacaulândia;RO;2017;6460;Original
1100601;110060;Cacaulândia;RO;2018;6190;Original
1100601;110060;Cacaulândia;RO;2019;6230;Original
1100601;110060;Cacaulândia;RO;2020;6269;Original
1100601;110060;Cacaulândia;RO;2021;6307;Original
1100601;110060;Cacaulândia;RO;2022;6173;Estimativa (Spline)
1100601;110060;Cacaulândia;RO;2023;5606;Estimativa (Spline)
1100601;110060;Cacaulândia;RO;2024;4345;Original
1100601;110060;Cacaulândia;RO;2025;2126;Estimativa (Spline)
1100700;110070;Campo Novo de Rondônia;RO;2001;12633;Original
1100700;110070;Campo Novo de Rondônia;RO;2002;13500;Original
1100700;110070;Campo Novo de Rondônia;RO;2003;14446;Original
1100700;110070;Campo Novo de Rondônia;RO;2004;18606;Original
1100700;110070;Campo Novo de Rondônia;RO;2005;17529;Original
1100700;110070;Campo Novo de Rondônia;RO;2006;18619;Original
1100700;110070;Campo Novo de Rondônia;RO;2007;16097;Estimativa (Spline)
1100700;110070;Campo Novo de Rondônia;RO;2008;12790;Original
1100700;110070;Campo Novo de Rondônia;RO;2009;12915;Original
1100700;110070;Campo Novo de Rondônia;RO;2010;13080;Estimativa (Spline)
1100700;110070;Campo Novo de Rondônia;RO;2011;12758;Original
1100700;110070;Campo Novo de Rondônia;RO;2012;12847;Original
1100700;110070;Campo Novo de Rondônia;RO;2013;13939;Original
1100700;110070;Campo Novo de Rondônia;RO;2014;14081;Original
1100700;110070;Campo Novo de Rondônia;RO;2015;14220;Original
1100700;110070;Campo Novo de Rondônia;RO;2016;14354;Original
1100700;110070;Campo Novo de Rondônia;RO;2017;14484;Original
1100700;110070;Campo Novo de Rondônia;RO;2018;14009;Original
1100700;110070;Campo Novo de Rondônia;RO;2019;14139;Original
1100700;110070;Campo Novo de Rondônia;RO;2020;14266;Original
1100700;110070;Campo Novo de Rondônia;RO;2021;14391;Original
1100700;110070;Campo Novo de Rondônia;RO;2022;14046;Estimativa (Spline)
1100700;110070;Campo Novo de Rondônia;RO;2023;12552;Estimativa (Spline)
1100700;110070;Campo Novo de Rondônia;RO;2024;9225;Original
1100700;110070;Campo Novo de Rondônia;RO;2025;3384;Estimativa (Spline)
1100809;110080;Candeias do Jamari;RO;2001;13816;Original
1100809;110080;Candeias do Jamari;RO;2002;14314;Original
1100809;110080;Candeias do Jamari;RO;2003;14874;Original
1100809;110080;Candeias do Jamari;RO;2004;17338;Original
1100809;110080;Candeias do Jamari;RO;2005;16700;Original
1100809;110080;Candeias do Jamari;RO;2006;17346;Original
1100809;110080;Candeias do Jamari;RO;2007;17466;Estimativa (Spline)
1100809;110080;Candeias do Jamari;RO;2008;17147;Original
1100809;110080;Candeias do Jamari;RO;2009;17547;Original
1100809;110080;Candeias do Jamari;RO;2010;19050;Estimativa (Spline)
1100809;110080;Candeias do Jamari;RO;2011;20292;Original
1100809;110080;Candeias do Jamari;RO;2012;20787;Original
1100809;110080;Candeias do Jamari;RO;2013;22973;Original
1100809;110080;Candeias do Jamari;RO;2014;23573;Original
1100809;110080;Candeias do Jamari;RO;2015;24155;Original
1100809;110080;Candeias do Jamari;RO;2016;24719;Original
1100809;110080;Candeias do Jamari;RO;2017;25266;Original
1100809;110080;Candeias do Jamari;RO;2018;25983;Original
1100809;110080;Candeias do Jamari;RO;2019;26693;Original
1100809;110080;Candeias do Jamari;RO;2020;27388;Original
1100809;110080;Candeias do Jamari;RO;2021;28068;Original
1100809;110080;Candeias do Jamari;RO;2022;28202;Estimativa (Spline)
1100809;110080;Candeias do Jamari;RO;2023;27123;Estimativa (Spline)
1100809;110080;Candeias do Jamari;RO;2024;24163;Original
1100809;110080;Candeias do Jamari;RO;2025;18652;Estimativa (Spline)
1100908;110090;Castanheiras;RO;2001;4189;Original
1100908;110090;Castanheiras;RO;2002;4178;Original
1100908;110090;Castanheiras;RO;2003;4162;Original
1100908;110090;Castanheiras;RO;2004;4092;Original
1100908;110090;Castanheiras;RO;2005;4110;Original
1100908;110090;Castanheiras;RO;2006;4092;Original
1100908;110090;Castanheiras;RO;2007;3918;Estimativa (Spline)
1100908;110090;Castanheiras;RO;2008;3737;Original
1100908;110090;Castanheiras;RO;2009;3685;Original
1100908;110090;Castanheiras;RO;2010;3628;Estimativa (Spline)
1100908;110090;Castanheiras;RO;2011;3527;Original
