H,I,Phi
-0.0073432656936347485,0.19445312023162842,0.19431713223457336
-0.0076574524864554405,0.21498964726924896,0.21483834087848663
-0.007958823814988136,0.23637743294239044,0.2362099438905716
-0.00822108332067728,0.25842511653900146,0.25824031233787537
-0.008476885966956615,0.2808946967124939,0.2806922495365143
-0.008704259060323238,0.3035855293273926,0.3033648431301117
-0.008916404098272324,0.32623881101608276,0.32599973678588867
-0.009110626764595509,0.34865716099739075,0.34839969873428345
-0.009304454550147057,0.37066084146499634,0.37038543820381165
-0.009497269988059998,0.392037957906723,0.39174532890319824
-0.00970445666462183,0.41265153884887695,0.41234272718429565
-0.009939312934875488,0.4324157238006592,0.43209224939346313
-0.010202214121818542,0.4511815011501312,0.45084500312805176
-0.010498229414224625,0.46893125772476196,0.46858352422714233
-0.01083362102508545,0.48563703894615173,0.4852801263332367
-0.011193825863301754,0.5013198852539062,0.5009555816650391
-0.011607373133301735,0.5159533023834229,0.5155841112136841
-0.012062618508934975,0.5295804142951965,0.5292087197303772
-0.0125659741461277,0.542236328125,0.5418647527694702
-0.01308341883122921,0.5539647936820984,0.5535949468612671
-0.013656582683324814,0.5648671984672546,0.5645020008087158
-0.014270961284637451,0.5749433040618896,0.574585497379303
-0.014929842203855515,0.5843057036399841,0.5839580297470093
-0.015630381181836128,0.5929941534996033,0.5926594138145447
-0.01639905385673046,0.6010885834693909,0.6007704734802246
-0.017184149473905563,0.608613133430481,0.6083140969276428
-0.018014004454016685,0.6156600117683411,0.6153833270072937
-0.018906572833657265,0.6222250461578369,0.6219748854637146
-0.019852422177791595,0.6283913850784302,0.6281718611717224
-0.020841503515839577,0.6342154145240784,0.6340304017066956
-0.021889636293053627,0.6397154331207275,0.639569878578186
-0.022998560220003128,0.6449670791625977,0.6448662281036377
-0.02415911853313446,0.6500030159950256,0.6499518752098083
-0.0253854151815176,0.6548106670379639,0.6548156142234802
-0.02667042426764965,0.6594591736793518,0.6595264673233032
-0.02802249975502491,0.6639705300331116,0.6641073822975159
-0.029450219124555588,0.6683975458145142,0.6686121225357056
-0.030928241088986397,0.6727465987205505,0.6730462312698364
-0.032465189695358276,0.6770362257957458,0.6774289608001709
-0.034057408571243286,0.6812886595726013,0.6817831993103027
-0.03568245470523834,0.6855277419090271,0.6861315369606018
-0.03732769191265106,0.6897472143173218,0.6904669404029846
-0.03896859288215637,0.693954348564148,0.6947951316833496
-0.040625400841236115,0.6981314420700073,0.6991000771522522
-0.04225072264671326,0.7022542357444763,0.7033535242080688
-0.04382425919175148,0.7063341736793518,0.7075649499893188
-0.045350927859544754,0.7102850675582886,0.711648166179657
-0.04679856821894646,0.714125394821167,0.7156180739402771
-0.04817955940961838,0.7178147435188293,0.7194350361824036
-0.04943970963358879,0.7213194370269775,0.723059356212616
-0.05060812085866928,0.7246373295783997,0.72649085521698
-0.05166459083557129,0.7277476191520691,0.7297061085700989
-0.05262342095375061,0.7306068539619446,0.7326626181602478
-0.053473081439733505,0.7332929968833923,0.7354363203048706
-0.05423092842102051,0.7357150912284851,0.7379376292228699
-0.054915886372327805,0.7379555702209473,0.7402506470680237
-0.05549734830856323,0.7399777770042419,0.7423350811004639
-0.05602597817778587,0.7418355345726013,0.7442499399185181
-0.05649396404623985,0.74356609582901,0.7460315227508545
-0.056900907307863235,0.7451028227806091,0.7476129531860352
-0.057257216423749924,0.7465243339538574,0.7490736842155457
-0.057564228773117065,0.747831404209137,0.7504147887229919
-0.057837776839733124,0.7490308284759521,0.7516446113586426
-0.05809039622545242,0.7501334547996521,0.7527754306793213
-0.0582965612411499,0.7511425018310547,0.7538074254989624
-0.0584915429353714,0.7520968914031982,0.7547836899757385
-0.058665044605731964,0.7529927492141724,0.7556990385055542
-0.05883205682039261,0.7538542747497559,0.7565793395042419
-0.0589776411652565,0.7546286582946777,0.757370114326477
-0.059102099388837814,0.7553418278694153,0.7580973505973816
-0.05921702831983566,0.7560254335403442,0.758793830871582
-0.05931447073817253,0.7566590905189514,0.7594383955001831
-0.05940880626440048,0.7572200298309326,0.7600099444389343
-0.05950944125652313,0.7578165531158447,0.7606178522109985
-0.0596165657043457,0.758362889289856,0.7611764669418335
-0.05971663445234299,0.7588861584663391,0.7617111206054688
-0.05978802219033241,0.759389340877533,0.7622223496437073
-0.05985154211521149,0.759869396686554,0.7627095580101013
-0.05992412567138672,0.7603174448013306,0.7631658315658569
-0.059978850185871124,0.7607461214065552,0.7636007070541382
-0.06004280596971512,0.7611553072929382,0.7640171051025391
-0.060097143054008484,0.761561393737793,0.7644293308258057
-0.06014547124505043,0.7619461417198181,0.7648195028305054
-0.06017449498176575,0.7622860074043274,0.7651625275611877
-0.060214653611183167,0.762665867805481,0.7655469179153442
-0.06025843322277069,0.7629957795143127,0.7658816576004028
-0.060308609157800674,0.7633309364318848,0.7662226557731628
-0.06033296138048172,0.7636679410934448,0.766562283039093
-0.06037044897675514,0.7639564275741577,0.7668548822402954
-0.060403045266866684,0.7642715573310852,0.7671737670898438
-0.06043116748332977,0.7645883560180664,0.7674935460090637
-0.060458239167928696,0.7648943662643433,0.7678025960922241
-0.0604841522872448,0.7651660442352295,0.7680772542953491
-0.06051572412252426,0.7654484510421753,0.7683631181716919
-0.060556285083293915,0.7657099366188049,0.768629252910614
-0.06059468537569046,0.7659931182861328,0.7689168453216553
-0.06063411757349968,0.7662588953971863,0.7691871523857117
-0.060659583657979965,0.7665364742279053,0.7694674730300903
-0.060677096247673035,0.7667859792709351,0.7697188258171082
