H,I,Phi
0.8491053581237793,0.174157977104187,0.8949676752090454
0.8509882688522339,0.17166787385940552,0.8956813216209412
0.8528623580932617,0.16916143894195557,0.8963704705238342
0.8547168970108032,0.16666321456432343,0.8970414400100708
0.8566182255744934,0.16415449976921082,0.8977890014648438
0.8585207462310791,0.1616448163986206,0.8985449075698853
0.860432505607605,0.15911930799484253,0.8993079662322998
0.8623718023300171,0.15658025443553925,0.900112509727478
0.8642513155937195,0.154058039188385,0.9008378982543945
0.8661429286003113,0.15152540802955627,0.9015809893608093
0.8680514097213745,0.14900071918964386,0.902368426322937
0.8699343800544739,0.14647558331489563,0.903118371963501
0.8718172907829285,0.14394314587116241,0.9038679599761963
0.8737254738807678,0.14140218496322632,0.9046603441238403
0.875630795955658,0.13884460926055908,0.9054383039474487
0.8775681257247925,0.13627004623413086,0.9062626957893372
0.8795026540756226,0.13369333744049072,0.9070876836776733
0.8813982605934143,0.1311262995004654,0.9078609943389893
0.8833236694335938,0.12855282425880432,0.9086880087852478
0.8852064609527588,0.1259666234254837,0.9094340801239014
0.8871040344238281,0.1233975887298584,0.9102305173873901
0.8889974355697632,0.12080180644989014,0.9110002517700195
0.8909153938293457,0.11820857971906662,0.9118234515190125
0.892838180065155,0.11561847478151321,0.9126655459403992
0.89476478099823,0.11301352828741074,0.9135071039199829
0.896685004234314,0.11039474606513977,0.914330780506134
0.8986220359802246,0.10777492076158524,0.9151914119720459
0.900556206703186,0.10517321527004242,0.916071891784668
0.9024553298950195,0.1025470569729805,0.9168726205825806
0.9044033288955688,0.09993588924407959,0.9177836775779724
0.9063550233840942,0.09730353206396103,0.9186880588531494
0.9083234071731567,0.09467648714780807,0.9196354150772095
0.9102960824966431,0.09202872961759567,0.9205776453018188
0.9122238159179688,0.08938087522983551,0.9214459657669067
0.9141747951507568,0.08673540502786636,0.922366201877594
0.9161556959152222,0.08407860994338989,0.9233376979827881
0.9181527495384216,0.08141515403985977,0.9243400692939758
0.9201167821884155,0.07875684648752213,0.925294816493988
